# Theta E V G K
    3.3254    30.8820     0.8883    24.1987     8.9280
    3.3429    31.4522     0.8818    23.8308     9.0023
    3.3604    32.0836     0.8744    23.4384     9.0828
    3.3779    32.7784     0.8663    23.0233     9.1697
    3.3954    33.5389     0.8572    22.5877     9.2627
    3.4129    34.3675     0.8471    22.1335     9.3618
    3.4304    35.2665     0.8360    21.6628     9.4667
    3.4479    36.2381     0.8237    21.1775     9.5775
    3.4654    37.2841     0.8103    20.6798     9.6939
    3.4829    38.4061     0.7956    20.1714     9.8159
    3.5004    39.6051     0.7795    19.6542     9.9432
    3.5179    40.8811     0.7620    19.1301    10.0757
    3.5354    42.2334     0.7430    18.6007    10.2133
    3.5529    43.6598     0.7223    18.0677    10.3558
    3.5704    45.1563     0.7000    17.5327    10.5029
    3.5879    46.7169     0.6760    16.9969    10.6546
    3.6054    48.3332     0.6503    16.4619    10.8107
    3.6229    49.9940     0.6229    15.9289    10.9708
    3.6404    51.6845     0.5939    15.3989    11.1350
    3.6579    53.3864     0.5633    14.8730    11.3028
    3.6754    55.0776     0.5313    14.3523    11.4743
    3.6929    56.7322     0.4982    13.8375    11.6490
    3.7104    58.3205     0.4642    13.3295    11.8269
    3.7279    59.8098     0.4297    12.8288    12.0077
    3.7454    61.1651     0.3952    12.3363    12.1912
    3.7629    62.3508     0.3612    11.8523    12.3771
    3.7804    63.3322     0.3283    11.3773    12.5652
    3.7979    64.0771     0.2969    10.9119    12.7554
    3.8154    64.5584     0.2678    10.4562    12.9473
    3.8329    64.7559     0.2415    10.0105    13.1407
    3.8504    64.6576     0.2185     9.5752    13.3355
    3.8679    64.2610     0.1991     9.1504    13.5313
    3.8854    63.5733     0.1836     8.7362    13.7279
    3.9029    62.6108     0.1723     8.3328    13.9251
    3.9204    61.3981     0.1650     7.9401    14.1226
    3.9379    59.9659     0.1617     7.5583    14.3202
    3.9554    58.3494     0.1621     7.1873    14.5177
    3.9729    56.5859     0.1660     6.8271    14.7147
    3.9904    54.7128     0.1730     6.4778    14.9112
    4.0079    52.7659     0.1826     6.1391    15.1067
    4.0254    50.7784     0.1944     5.8111    15.3012
    4.0429    48.7797     0.2080     5.4936    15.4943
    4.0604    46.7950     0.2230     5.1866    15.6858
    4.0779    44.8452     0.2390     4.8900    15.8754
    4.0954    42.9470     0.2558     4.6035    16.0630
    4.1129    41.1134     0.2729     4.3271    16.2484
    4.1305    39.3536     0.2902     4.0607    16.4312
    4.1480    37.6741     0.3074     3.8040    16.6113
    4.1655    36.0789     0.3245     3.5570    16.7884
    4.1830    34.5698     0.3412     3.3196    16.9623
    4.2005    33.1470     0.3574     3.0915    17.1329
    4.2180    31.8097     0.3731     2.8726    17.2999
    4.2355    30.5558     0.3883     2.6628    17.4630
    4.2530    29.3826     0.4028     2.4620    17.6222
    4.2705    28.2872     0.4166     2.2699    17.7771
    4.2880    27.2662     0.4298     2.0865    17.9277
    4.3055    26.3159     0.4423     1.9116    18.0737
    4.3230    25.4328     0.4541     1.7452    18.2150
    4.3405    24.6134     0.4652     1.5870    18.3513
    4.3580    23.8542     0.4757     1.4369    18.4825
